region,area,suburb,subsuburb,type,land_size,dwell_size,condition,property_age,beds,baths,receptions,studies,garages,pbays,pool,staff,buyer_source,buyer_origin_country,buyer_origin_region,finance_type,list_price,sales_price,value_of_thing
Western Cape,Southern Suburbs,Rondebosch,none,APRT,87.0,87.0,Excellent,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Bond,1625000.0,1625000.0,455
Western Cape,Southern Suburbs,Rondebosch,none,APRT,87.0,87.0,Good,23.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Referral,South Africa,Western Cape,Bond,1480000.0,1380000.0,60
Western Cape,Southern Suburbs,Rondebosch,none,APRT,87.0,87.0,Good,23.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Website,Germany,,Cash,1150000.0,1080000.0,31
Western Cape,Southern Suburbs,Rondebosch,none,APRT,87.0,87.0,Good,30.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Telephone,South Africa,Western Cape,Cash,1150000.0,920000.0,8
Western Cape,Southern Suburbs,Rondebosch,none,APRT,87.0,87.0,Good,60.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Referral,South Africa,Western Cape,Cash,895000.0,850000.0,4
Western Cape,Southern Suburbs,Rondebosch,none,APRT,88.0,88.0,Good,38.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Client - Shared,South Africa,Western Cape,Cash,1300000.0,1250000.0,7
Western Cape,Southern Suburbs,Rondebosch,none,APRT,89.0,89.0,Fair,16.0,2.0,1.0,1.0,0.0,0.0,1.0,1,0,Client - Existing,South Africa,Western Cape,Bond,875000.0,875000.0,14
Western Cape,Southern Suburbs,Rondebosch,none,APRT,89.0,89.0,Fair,20.0,3.0,1.0,1.0,0.0,1.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,936000.0,870000.0,11
Western Cape,Southern Suburbs,Rondebosch,none,APRT,89.0,89.0,Fair,50.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Bond,870000.0,830000.0,36
Western Cape,Southern Suburbs,Rondebosch,none,APRT,89.0,89.0,Fair,70.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Cash,875000.0,800000.0,30
Western Cape,Southern Suburbs,Rondebosch,none,APRT,89.0,89.0,Good,25.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,Telephone,South Africa,Western Cape,Bond,995000.0,860000.0,120
Western Cape,Southern Suburbs,Rondebosch,none,APRT,90.0,90.0,Fair,70.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Cash,895000.0,790000.0,120
Western Cape,Southern Suburbs,Rondebosch,none,APRT,90.0,90.0,Good,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Cash,1595000.0,1475000.0,30
Western Cape,Southern Suburbs,Rondebosch,none,APRT,90.0,90.0,Good,17.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,950000.0,925000.0,40
Western Cape,Southern Suburbs,Rondebosch,none,APRT,90.0,90.0,Good,24.0,2.0,2.0,1.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,1050000.0,950000.0,60
Western Cape,Southern Suburbs,Rondebosch,none,APRT,90.0,90.0,Good,70.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Website,South Africa,Western Cape,Bond,1250000.0,1160000.0,72
Western Cape,Southern Suburbs,Rondebosch,none,APRT,91.0,91.0,Fair,62.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Boards,South Africa,Western Cape,Cash,1300000.0,1150000.0,60
Western Cape,Southern Suburbs,Rondebosch,none,APRT,91.0,91.0,Good,40.0,2.0,1.0,1.0,0.0,0.0,2.0,0,1,Showhouse,South Africa,Western Cape,Cash,1345000.0,1275000.0,6
Western Cape,Southern Suburbs,Rondebosch,none,APRT,92.0,92.0,Fair,56.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Cash,1450000.0,1400000.0,90
Western Cape,Southern Suburbs,Rondebosch,none,APRT,92.0,92.0,Good,22.0,3.0,2.0,1.0,0.0,3.0,2.0,0,1,Boards,South Africa,Western Cape,Cash,1350000.0,1270000.0,1
Western Cape,Southern Suburbs,Rondebosch,none,APRT,93.0,93.0,Good,30.0,2.0,1.0,1.0,0.0,2.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,1695000.0,1695000.0,14
Western Cape,Southern Suburbs,Rondebosch,none,APRT,93.0,93.0,Good,50.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Cash,1300000.0,1250000.0,39
Western Cape,Southern Suburbs,Rondebosch,none,APRT,94.0,94.0,Excellent,20.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0,Showhouse,Namibia,,Bond,1595000.0,1475000.0,80
Western Cape,Southern Suburbs,Rondebosch,none,APRT,94.0,94.0,Fair,20.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Boards,South Africa,Western Cape,Bond,1200000.0,1100000.0,52
Western Cape,Southern Suburbs,Rondebosch,none,APRT,95.0,95.0,Good,60.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Bond,1095000.0,1000000.0,65
Western Cape,Southern Suburbs,Rondebosch,none,APRT,96.0,96.0,Fair,75.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Website,South Africa,Western Cape,Cash,895000.0,850000.0,8
Western Cape,Southern Suburbs,Rondebosch,none,APRT,96.0,96.0,Good,50.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,950000.0,925000.0,30
Western Cape,Southern Suburbs,Rondebosch,none,APRT,97.0,97.0,Fair,17.0,2.0,1.0,0.0,0.0,1.0,1.0,0,0,Referral,South Africa,Western Cape,Bond,1200000.0,1100000.0,42
Western Cape,Southern Suburbs,Rondebosch,none,APRT,97.0,97.0,Fair,22.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Referral,South Africa,Western Cape,Cash,1295000.0,1050000.0,0
Western Cape,Southern Suburbs,Rondebosch,none,APRT,97.0,97.0,Good,27.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Cash,1695000.0,1500000.0,1
Western Cape,Southern Suburbs,Rondebosch,none,APRT,97.0,97.0,Good,28.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,Telephone,South Africa,Western Cape,Cash,1650000.0,1600000.0,30
Western Cape,Southern Suburbs,Rondebosch,none,APRT,97.0,97.0,Good,42.0,2.0,1.5,1.0,0.0,1.0,0.0,0,0,Website,South Africa,Western Cape,Cash,1550000.0,1550000.0,10
Western Cape,Southern Suburbs,Rondebosch,none,APRT,97.0,97.0,Good,55.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,1295000.0,1250000.0,22
Western Cape,Southern Suburbs,Rondebosch,none,APRT,97.0,97.0,Good,66.0,2.0,1.5,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Cash,1400000.0,1275000.0,52
Western Cape,Southern Suburbs,Rondebosch,none,APRT,97.0,97.0,Poor,20.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,1075000.0,930000.0,120
Western Cape,Southern Suburbs,Rondebosch,none,APRT,98.0,98.0,Fair,65.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Bond,1150000.0,1100000.0,21
Western Cape,Southern Suburbs,Rondebosch,none,APRT,99.0,99.0,Excellent,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Cash,1625000.0,1625000.0,214
Western Cape,Southern Suburbs,Rondebosch,none,APRT,99.0,99.0,Excellent,19.0,2.0,1.0,2.0,0.0,1.0,0.0,0,0,Showhouse,South Africa,Western Cape,Bond,1380000.0,1260000.0,24
Western Cape,Southern Suburbs,Rondebosch,none,APRT,99.0,99.0,Excellent,20.0,2.0,2.0,1.0,0.0,0.0,1.0,0,0,Referral,South Africa,Western Cape,Bond,1450000.0,1350000.0,40
Western Cape,Southern Suburbs,Rondebosch,none,CLUSTER,204.0,100.0,Excellent,20.0,2.0,2.0,1.0,0.0,1.0,2.0,1,0,Telephone,South Africa,Western Cape,Bond,1750000.0,1600000.0,90
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,1022.0,320.0,Excellent,40.0,4.0,3.0,3.0,1.0,3.0,0.0,1,1,Client - Existing,South Africa,Western Cape,Bond,5950000.0,5700000.0,30
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,1041.0,700.0,Good,82.0,6.0,3.0,4.0,0.0,2.0,6.0,1,0,Showhouse,South Africa,Western Cape,Bond,4395000.0,4000000.0,365
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,1049.0,305.0,Good,72.0,4.0,3.0,3.0,1.0,0.0,4.0,1,1,Showhouse,South Africa,Western Cape,Cash,5850000.0,5500000.0,90
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,1061.0,300.0,Fair,76.0,5.0,4.0,2.0,1.0,4.0,4.0,1,1,Showhouse,South Africa,Western Cape,Bond,4750000.0,4350000.0,16
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,1069.0,200.0,Good,60.0,3.0,2.0,3.0,1.0,2.0,5.0,1,0,Showhouse,South Africa,Western Cape,Cash,4700000.0,4600000.0,85
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,1077.0,320.0,Good,110.0,4.0,2.0,3.0,2.0,2.0,4.0,1,0,Press - Advertisement,South Africa,Western Cape,Cash,6400000.0,5700000.0,46
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,1108.0,380.0,Excellent,80.0,5.0,3.0,4.0,1.0,3.0,6.0,1,1,Showhouse,South Africa,Western Cape,Bond,7500000.0,6750000.0,66
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,1147.0,351.0,Good,22.0,5.0,3.5,3.0,1.0,4.0,2.0,1,0,Telephone,South Africa,Western Cape,Bond,3495000.0,3300000.0,240
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,1212.0,320.0,Fair,85.0,4.0,2.0,3.0,0.0,2.0,3.0,1,1,Showhouse,South Africa,Western Cape,Bond,4750000.0,4200000.0,81
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,1292.0,400.0,Excellent,65.0,4.0,3.0,3.0,1.0,0.0,4.0,1,1,Showhouse,South Africa,Western Cape,Cash,7000000.0,7000000.0,792
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,1332.0,320.0,Good,79.0,5.0,3.0,3.0,1.0,4.0,4.0,1,0,Telephone,South Africa,Western Cape,Bond,4800000.0,4530000.0,19
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,1369.0,457.0,Good,110.0,5.0,3.0,2.0,1.0,1.0,10.0,1,1,Showhouse,South Africa,Western Cape,Cash,5750000.0,5150000.0,140
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,220.0,125.0,Good,8.0,3.0,1.5,1.0,0.0,1.0,2.0,0,0,Website,South Africa,Western Cape,Cash,1695000.0,1450000.0,32
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,2435.0,415.0,Good,75.0,6.0,6.0,4.0,0.0,2.0,3.0,1,0,Showhouse,South Africa,Western Cape,Bond,9500000.0,9000000.0,14
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,251.0,135.0,Good,25.0,3.0,2.0,2.0,0.0,2.0,0.0,0,0,Website,South Africa,Western Cape,Cash,2595000.0,2200000.0,65
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,291.0,180.0,Good,112.0,3.0,1.0,2.0,0.0,0.0,2.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1650000.0,1500000.0,66
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,319.0,137.0,Fair,33.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,Telephone,South Africa,Western Cape,Cash,2050000.0,1750000.0,80
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,350.0,250.0,Good,65.0,3.0,2.0,3.0,0.0,0.0,0.0,1,0,Website,South Africa,Western Cape,Bond,2450000.0,2150000.0,68
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,388.0,220.0,Fair,74.0,5.0,2.0,2.0,1.0,1.0,0.0,0,1,Client - Existing,South Africa,Western Cape,Bond,2500000.0,2500000.0,0
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,396.0,180.0,Good,25.0,3.0,2.0,2.0,0.0,2.0,2.0,1,0,Showhouse,South Africa,Western Cape,Cash,3100000.0,2200000.0,84
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,448.0,200.0,Good,24.0,3.0,2.5,3.0,1.0,1.0,0.0,0,0,Telephone,South Africa,Western Cape,Bond,4200000.0,3300000.0,194
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,496.0,200.0,Good,65.0,3.0,2.0,2.0,1.0,1.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,2950000.0,2600000.0,68
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,496.0,264.0,Good,61.0,5.0,3.0,4.0,0.0,1.0,2.0,1,0,Showhouse,South Africa,Western Cape,Cash,3900000.0,3200000.0,120
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,496.0,400.0,Good,60.0,4.0,3.0,4.0,1.0,2.0,2.0,1,0,Telephone,South Africa,Western Cape,Bond,5400000.0,5000000.0,65
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,520.0,200.0,Good,50.0,3.0,2.0,3.0,1.0,1.0,2.0,1,0,Showhouse,South Africa,Western Cape,Cash,2800000.0,2625000.0,80
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,600.0,300.0,Good,65.0,4.0,3.0,4.0,1.0,3.0,4.0,1,0,Showhouse,South Africa,Western Cape,Bond,4200000.0,3300000.0,220
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,612.0,180.0,Fair,20.0,3.0,3.0,3.0,1.0,1.0,2.0,1,1,Website,South Africa,Western Cape,Cash,3100000.0,2900000.0,75
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,618.0,292.0,Good,85.0,4.0,2.0,3.0,1.0,1.0,4.0,1,1,Showhouse,South Africa,Western Cape,Cash,4250000.0,3775000.0,76
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,652.0,290.0,Fair,73.0,4.0,1.0,2.0,0.0,2.0,6.0,0,1,Telephone,South Africa,Western Cape,Bond,3450000.0,3050000.0,52
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,652.0,312.0,Good,76.0,5.0,2.5,2.0,1.0,1.0,0.0,1,0,Client - Existing,South Africa,Western Cape,Bond,4100000.0,3500000.0,42
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,669.0,176.0,Poor,38.0,2.0,3.0,2.0,1.0,2.0,2.0,0,1,Showhouse,South Africa,Western Cape,Bond,3300000.0,3100000.0,10
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,715.0,390.0,Excellent,100.0,5.0,4.0,3.0,0.0,2.0,3.0,1,0,Referral,South Africa,Western Cape,Bond,5995000.0,5500000.0,185
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,743.0,237.0,Good,74.0,5.0,4.0,3.0,0.0,2.0,1.0,1,0,Showhouse,South Africa,Western Cape,Bond,4900000.0,4400000.0,270
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,767.0,404.0,Fair,44.0,5.0,4.0,2.0,1.0,0.0,8.0,1,0,Boards,South Africa,Western Cape,Bond,2000000.0,1600000.0,90
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,793.0,220.0,Poor,65.0,5.0,3.0,3.0,0.0,1.0,2.0,1,0,Telephone,South Africa,Western Cape,Cash,3700000.0,3620000.0,12
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,815.0,620.0,Excellent,2.0,5.0,5.0,4.0,1.0,2.0,3.0,1,1,Referral,South Africa,Western Cape,Cash,5150000.0,4700000.0,36
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,854.0,280.0,Good,70.0,4.0,3.0,3.0,0.0,2.0,0.0,1,1,Showhouse,South Africa,Western Cape,Bond,4350000.0,4000000.0,15
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,906.0,280.0,Good,60.0,4.0,3.0,3.0,0.0,2.0,2.0,1,1,Showhouse,South Africa,Western Cape,Bond,4950000.0,4850000.0,16
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,929.0,380.0,Good,70.0,4.0,4.0,4.0,1.0,4.0,2.0,1,1,Showhouse,South Africa,Western Cape,Cash,5500000.0,5350000.0,21
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,991.0,330.0,Good,72.0,4.0,3.5,3.0,1.0,1.0,4.0,1,1,Showhouse,South Africa,Western Cape,Bond,5200000.0,4700000.0,60
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,991.0,440.0,Good,80.0,5.0,2.0,4.0,0.0,2.0,3.0,1,1,Telephone,South Africa,Western Cape,Bond,6800000.0,5400000.0,400
Western Cape,Southern Suburbs,Rondebosch,none,DS HSE,992.0,280.0,Good,80.0,4.0,3.0,3.0,1.0,2.0,0.0,1,0,Showhouse,South Africa,Western Cape,Bond,4750000.0,4000000.0,100
Western Cape,Southern Suburbs,Rondebosch,none,RETIRE,62.0,62.0,Good,21.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,Walk-in,South Africa,Western Cape,Cash,650000.0,600000.0,30
Western Cape,Southern Suburbs,Rondebosch,none,SEMI,139.0,85.0,Good,100.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,Press - Advertisement,South Africa,Western Cape,Bond,1250000.0,1100000.0,54
Western Cape,Southern Suburbs,Rondebosch,none,SEMI,175.0,180.0,Poor,50.0,2.0,2.0,2.0,1.0,0.0,0.0,0,0,Walk-in,South Africa,Western Cape,Cash,1100000.0,1100000.0,478
Western Cape,Southern Suburbs,Rondebosch,none,SEMI,197.0,95.0,Good,75.0,2.0,1.0,2.0,0.0,0.0,2.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,1675000.0,1625000.0,16
Western Cape,Southern Suburbs,Rondebosch,none,SEMI,217.0,128.0,Fair,86.0,2.0,2.0,1.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,2500000.0,2250000.0,30
Western Cape,Southern Suburbs,Rondebosch,none,SEMI,224.0,160.0,Excellent,100.0,2.0,1.0,2.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,2395000.0,2250000.0,30
Western Cape,Southern Suburbs,Rondebosch,none,SEMI,230.0,116.0,Good,62.0,3.0,3.0,1.0,1.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,2780000.0,2700000.0,2
Western Cape,Southern Suburbs,Rondebosch,none,SEMI,299.0,92.0,Fair,80.0,2.0,1.0,0.0,0.0,0.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,1230000.0,1200000.0,14
Western Cape,Southern Suburbs,Rondebosch,none,SEMI,321.0,180.0,Excellent,2.0,4.0,3.0,1.0,1.0,2.0,0.0,0,0,Press - Advertisement,United Kingdom,,Bond,3500000.0,3200000.0,179
Western Cape,Southern Suburbs,Rondebosch,none,SHR BLK,130.0,130.0,Good,24.0,3.0,2.0,2.0,0.0,0.0,2.0,1,0,Walk-in,South Africa,Western Cape,Cash,1850000.0,1750000.0,42
Western Cape,Southern Suburbs,Rondebosch,none,SHR BLK,170.0,170.0,Excellent,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,4650000.0,4000000.0,433
Western Cape,Southern Suburbs,Rondebosch,none,SHR BLK,75.0,75.0,Excellent,24.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,Press - Advertisement,South Africa,Western Cape,Cash,895000.0,890000.0,10
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1002.0,273.0,Good,48.0,4.0,3.0,3.0,1.0,2.0,2.0,0,1,Showhouse,South Africa,Western Cape,Cash,5200000.0,4600000.0,60
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1017.0,281.0,Good,60.0,4.0,2.0,3.0,1.0,2.0,2.0,1,1,Showhouse,South Africa,Western Cape,Cash,4500000.0,3700000.0,47
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1038.0,320.0,Good,62.0,4.0,3.0,3.0,0.0,2.0,2.0,1,1,Client - Existing,South Africa,Western Cape,Bond,5200000.0,4950000.0,10
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1059.0,150.0,Fair,70.0,4.0,2.0,2.0,0.0,1.0,5.0,1,1,Referral,South Africa,Western Cape,Bond,3395000.0,3250000.0,365
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1078.0,180.0,Fair,80.0,4.0,2.0,2.0,0.0,2.0,4.0,1,0,Showhouse,South Africa,Western Cape,Bond,3295000.0,2600000.0,96
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1080.0,300.0,Good,100.0,4.0,2.0,2.0,0.0,2.0,2.0,1,0,Referral,South Africa,Western Cape,Bond,3495000.0,3150000.0,60
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1090.0,280.0,Good,55.0,3.0,2.0,3.0,0.0,2.0,3.0,1,1,Showhouse,South Africa,Western Cape,Bond,4300000.0,4100000.0,1
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1161.0,450.0,Good,100.0,5.0,5.0,3.0,1.0,2.0,6.0,0,0,Press - Advertisement,South Africa,Western Cape,Bond,5800000.0,4500000.0,240
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1162.0,400.0,Good,75.0,6.0,3.0,3.0,2.0,2.0,2.0,1,0,Client - Existing,South Africa,Western Cape,Bond,5500000.0,5000000.0,14
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1162.0,450.0,Excellent,100.0,4.0,2.0,4.0,1.0,2.0,1.0,1,1,Client - Existing,South Africa,Western Cape,Bond,4650000.0,4600000.0,2
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1163.0,330.0,Good,80.0,4.0,4.0,3.0,1.0,2.0,2.0,1,1,Telephone,South Africa,Western Cape,Cash,6800000.0,5800000.0,180
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1200.0,450.0,Fair,100.0,4.0,2.0,1.0,0.0,0.0,0.0,0,0,Referral,South Africa,Western Cape,Bond,3200000.0,3050000.0,7
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1216.0,400.0,Excellent,15.0,5.0,4.0,3.0,1.0,2.0,6.0,1,0,Showhouse,South Africa,Western Cape,Bond,5300000.0,4500000.0,45
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1238.0,400.0,Good,60.0,5.0,3.0,3.0,1.0,4.0,4.0,1,1,Boards,South Africa,Western Cape,Bond,5700000.0,5400000.0,21
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1245.0,450.0,Excellent,60.0,3.0,2.0,3.0,1.0,4.0,0.0,1,0,Client - Shared,South Africa,Western Cape,Bond,5950000.0,5700000.0,40
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1250.0,350.0,Excellent,3.0,3.0,2.0,3.0,0.0,2.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Cash,5500000.0,5100000.0,14
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1301.0,400.0,Good,75.0,4.0,4.0,4.0,1.0,2.0,0.0,1,0,Client - Existing,South Africa,Western Cape,Bond,5500000.0,5400000.0,1
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,136.0,110.0,Excellent,4.0,3.0,2.0,1.0,0.0,1.0,1.0,0,0,Client - Existing,South Africa,Western Cape,Cash,2100000.0,1750000.0,240
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1413.0,300.0,Fair,80.0,4.0,2.0,1.0,1.0,1.0,2.0,1,1,Showhouse,South Africa,Western Cape,Cash,4200000.0,3575000.0,135
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1474.0,350.0,Good,49.0,3.0,3.0,3.0,0.0,2.0,0.0,1,1,Showhouse,South Africa,Western Cape,Cash,5200000.0,4650000.0,400
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1484.0,600.0,Good,60.0,5.0,1.0,3.0,1.0,2.0,3.0,1,1,Website,South Africa,Western Cape,Bond,5800000.0,5400000.0,235
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1487.0,200.0,Poor,100.0,3.0,2.0,1.0,0.0,1.0,1.0,0,1,Client - Existing,South Africa,Western Cape,Cash,2800000.0,2400000.0,45
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1508.0,350.0,Good,60.0,4.0,2.0,3.0,1.0,4.0,0.0,1,1,Referral,South Africa,Western Cape,Bond,5850000.0,5700000.0,17
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1532.0,400.0,Excellent,50.0,5.0,4.0,4.0,0.0,2.0,6.0,1,1,Showhouse,South Africa,Western Cape,Bond,5500000.0,4825000.0,30
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1536.0,500.0,Fair,80.0,4.0,2.0,3.0,0.0,2.0,6.0,1,1,Client - Existing,South Africa,Western Cape,Cash,5950000.0,5230000.0,10
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1555.0,350.0,Good,100.0,4.0,4.0,4.0,0.0,2.0,4.0,1,0,Showhouse,South Africa,Western Cape,Bond,8000000.0,7100000.0,365
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,170.0,41.0,Good,20.0,3.0,2.0,1.0,1.0,2.0,1.0,1,0,Website,South Africa,Western Cape,Cash,2700000.0,2200000.0,120
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1700.0,500.0,Good,100.0,4.0,3.0,2.0,1.0,2.0,8.0,1,1,Client - Existing,South Africa,Western Cape,Bond,4200000.0,3850000.0,92
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,171.0,120.0,Good,80.0,2.0,2.0,1.0,1.0,0.0,0.0,0,0,Showhouse,South Africa,Western Cape,Bond,1795000.0,1600000.0,7
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1710.0,350.0,Fair,60.0,4.0,2.0,3.0,0.0,0.0,2.0,1,1,Showhouse,South Africa,Western Cape,Bond,5500000.0,5300000.0,7
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1721.0,400.0,Good,75.0,4.0,2.0,4.0,0.0,2.0,0.0,1,1,Showhouse,South Africa,Western Cape,Bond,9000000.0,6500000.0,730
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,173.0,150.0,Good,50.0,3.0,1.0,2.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,1495000.0,1425000.0,7
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,179.0,100.0,Good,50.0,2.0,2.0,1.0,0.0,0.0,2.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,1395000.0,1200000.0,180
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1869.0,500.0,Excellent,100.0,4.0,3.0,4.0,2.0,2.0,0.0,1,1,Client - Existing,South Africa,Western Cape,Bond,6200000.0,5800000.0,7
Western Cape,Southern Suburbs,Rondebosch,none,SS HSE,1924.0,285.0,Good,80.0,4.0,2.0,3.0,1.0,3.0,4.0,1,0,Client - Existing,South Africa,Western Cape,Bond,5950000.0,5800000.0,12
